Epoch 1: loss 0.00000811, MAE 36.13, MSE 102.87, Best MAE 36.13, Best MSE 102.87 
Epoch 264: loss 0.00000111, MAE 18.18, MSE 66.10, Best MAE 15.78, Best MSE 57.77 
Epoch 265: loss 0.00000113, MAE 18.26, MSE 62.94, Best MAE 15.78, Best MSE 57.77 
Epoch 266: loss 0.00000109, MAE 17.52, MSE 64.62, Best MAE 15.78, Best MSE 57.77 
Epoch 267: loss 0.00000110, MAE 17.77, MSE 67.44, Best MAE 15.78, Best MSE 57.77 
Epoch 268: loss 0.00000110, MAE 20.92, MSE 69.57, Best MAE 15.78, Best MSE 57.77 
Epoch 269: loss 0.00000112, MAE 18.01, MSE 65.28, Best MAE 15.78, Best MSE 57.77 
Epoch 270: loss 0.00000112, MAE 17.66, MSE 62.76, Best MAE 15.78, Best MSE 57.77 
Epoch 271: loss 0.00000110, MAE 19.43, MSE 70.43, Best MAE 15.78, Best MSE 57.77 
Epoch 272: loss 0.00000111, MAE 20.27, MSE 68.46, Best MAE 15.78, Best MSE 57.77 
Epoch 273: loss 0.00000105, MAE 18.06, MSE 67.35, Best MAE 15.78, Best MSE 57.77 
Epoch 274: loss 0.00000112, MAE 21.97, MSE 75.40, Best MAE 15.78, Best MSE 57.77 
Epoch 275: loss 0.00000108, MAE 19.88, MSE 68.29, Best MAE 15.78, Best MSE 57.77 
Epoch 276: loss 0.00000111, MAE 18.51, MSE 70.95, Best MAE 15.78, Best MSE 57.77 
Epoch 277: loss 0.00000112, MAE 20.06, MSE 69.34, Best MAE 15.78, Best MSE 57.77 
Epoch 278: loss 0.00000109, MAE 17.16, MSE 65.85, Best MAE 15.78, Best MSE 57.77 
Epoch 279: loss 0.00000108, MAE 17.73, MSE 65.18, Best MAE 15.78, Best MSE 57.77 
Epoch 280: loss 0.00000112, MAE 18.10, MSE 65.34, Best MAE 15.78, Best MSE 57.77 
Epoch 281: loss 0.00000108, MAE 19.45, MSE 69.08, Best MAE 15.78, Best MSE 57.77 
Epoch 282: loss 0.00000111, MAE 19.72, MSE 67.08, Best MAE 15.78, Best MSE 57.77 
Epoch 283: loss 0.00000111, MAE 17.26, MSE 64.61, Best MAE 15.78, Best MSE 57.77 
Epoch 284: loss 0.00000109, MAE 17.69, MSE 64.87, Best MAE 15.78, Best MSE 57.77 
Epoch 285: loss 0.00000108, MAE 20.26, MSE 70.87, Best MAE 15.78, Best MSE 57.77 
Epoch 286: loss 0.00000109, MAE 29.11, MSE 77.50, Best MAE 15.78, Best MSE 57.77 
Epoch 287: loss 0.00000110, MAE 18.27, MSE 66.81, Best MAE 15.78, Best MSE 57.77 
Epoch 288: loss 0.00000110, MAE 17.31, MSE 63.15, Best MAE 15.78, Best MSE 57.77 
Epoch 289: loss 0.00000110, MAE 24.66, MSE 71.14, Best MAE 15.78, Best MSE 57.77 
Epoch 290: loss 0.00000110, MAE 18.97, MSE 69.13, Best MAE 15.78, Best MSE 57.77 
Epoch 291: loss 0.00000107, MAE 25.40, MSE 68.60, Best MAE 15.78, Best MSE 57.77 
Epoch 292: loss 0.00000114, MAE 19.27, MSE 68.98, Best MAE 15.78, Best MSE 57.77 
Epoch 293: loss 0.00000109, MAE 18.45, MSE 66.69, Best MAE 15.78, Best MSE 57.77 
Epoch 294: loss 0.00000106, MAE 18.54, MSE 67.42, Best MAE 15.78, Best MSE 57.77 
Epoch 295: loss 0.00000108, MAE 18.33, MSE 66.57, Best MAE 15.78, Best MSE 57.77 
Epoch 296: loss 0.00000108, MAE 16.91, MSE 64.61, Best MAE 15.78, Best MSE 57.77 
Epoch 297: loss 0.00000104, MAE 18.98, MSE 67.60, Best MAE 15.78, Best MSE 57.77 
Epoch 298: loss 0.00000111, MAE 17.15, MSE 67.40, Best MAE 15.78, Best MSE 57.77 
Epoch 299: loss 0.00000112, MAE 17.27, MSE 65.18, Best MAE 15.78, Best MSE 57.77 
Epoch 300: loss 0.00000109, MAE 16.89, MSE 62.89, Best MAE 15.78, Best MSE 57.77 
