Epoch 1: loss 0.00000190, MAE 37.43, MSE 104.03, Best MAE 37.43, Best MSE 104.03 
Epoch 264: loss 0.00000118, MAE 21.93, MSE 73.23, Best MAE 18.38, Best MSE 63.89 
Epoch 265: loss 0.00000119, MAE 28.39, MSE 82.68, Best MAE 18.38, Best MSE 63.89 
Epoch 266: loss 0.00000118, MAE 33.47, MSE 83.63, Best MAE 18.38, Best MSE 63.89 
Epoch 267: loss 0.00000121, MAE 20.78, MSE 71.53, Best MAE 18.38, Best MSE 63.89 
Epoch 268: loss 0.00000120, MAE 22.84, MSE 73.07, Best MAE 18.38, Best MSE 63.89 
Epoch 269: loss 0.00000116, MAE 22.83, MSE 79.09, Best MAE 18.38, Best MSE 63.89 
Epoch 270: loss 0.00000117, MAE 21.08, MSE 71.41, Best MAE 18.38, Best MSE 63.89 
Epoch 271: loss 0.00000116, MAE 20.19, MSE 69.90, Best MAE 18.38, Best MSE 63.89 
Epoch 272: loss 0.00000117, MAE 22.54, MSE 72.02, Best MAE 18.38, Best MSE 63.89 
Epoch 273: loss 0.00000117, MAE 21.11, MSE 71.31, Best MAE 18.38, Best MSE 63.89 
Epoch 274: loss 0.00000116, MAE 21.48, MSE 74.13, Best MAE 18.38, Best MSE 63.89 
Epoch 275: loss 0.00000114, MAE 21.77, MSE 73.00, Best MAE 18.38, Best MSE 63.89 
Epoch 276: loss 0.00000115, MAE 20.77, MSE 72.76, Best MAE 18.38, Best MSE 63.89 
Epoch 277: loss 0.00000115, MAE 22.05, MSE 76.41, Best MAE 18.38, Best MSE 63.89 
Epoch 278: loss 0.00000118, MAE 21.20, MSE 75.48, Best MAE 18.38, Best MSE 63.89 
Epoch 279: loss 0.00000117, MAE 21.32, MSE 80.10, Best MAE 18.38, Best MSE 63.89 
Epoch 280: loss 0.00000115, MAE 21.42, MSE 75.77, Best MAE 18.38, Best MSE 63.89 
Epoch 281: loss 0.00000116, MAE 20.23, MSE 74.53, Best MAE 18.38, Best MSE 63.89 
Epoch 282: loss 0.00000114, MAE 21.06, MSE 71.04, Best MAE 18.38, Best MSE 63.89 
Epoch 283: loss 0.00000116, MAE 20.90, MSE 74.58, Best MAE 18.38, Best MSE 63.89 
Epoch 284: loss 0.00000115, MAE 23.75, MSE 80.65, Best MAE 18.38, Best MSE 63.89 
Epoch 285: loss 0.00000117, MAE 22.58, MSE 71.52, Best MAE 18.38, Best MSE 63.89 
Epoch 286: loss 0.00000113, MAE 21.57, MSE 72.80, Best MAE 18.38, Best MSE 63.89 
Epoch 287: loss 0.00000115, MAE 20.57, MSE 73.89, Best MAE 18.38, Best MSE 63.89 
Epoch 288: loss 0.00000115, MAE 20.71, MSE 72.03, Best MAE 18.38, Best MSE 63.89 
Epoch 289: loss 0.00000113, MAE 22.43, MSE 75.67, Best MAE 18.38, Best MSE 63.89 
Epoch 290: loss 0.00000112, MAE 22.04, MSE 76.57, Best MAE 18.38, Best MSE 63.89 
Epoch 291: loss 0.00000114, MAE 22.76, MSE 77.77, Best MAE 18.38, Best MSE 63.89 
Epoch 292: loss 0.00000115, MAE 32.25, MSE 102.34, Best MAE 18.38, Best MSE 63.89 
Epoch 293: loss 0.00000115, MAE 22.75, MSE 75.78, Best MAE 18.38, Best MSE 63.89 
Epoch 294: loss 0.00000114, MAE 20.98, MSE 74.29, Best MAE 18.38, Best MSE 63.89 
Epoch 295: loss 0.00000115, MAE 20.37, MSE 73.94, Best MAE 18.38, Best MSE 63.89 
Epoch 296: loss 0.00000111, MAE 22.74, MSE 76.33, Best MAE 18.38, Best MSE 63.89 
Epoch 297: loss 0.00000118, MAE 20.47, MSE 71.75, Best MAE 18.38, Best MSE 63.89 
Epoch 298: loss 0.00000112, MAE 22.01, MSE 77.81, Best MAE 18.38, Best MSE 63.89 
Epoch 299: loss 0.00000112, MAE 21.54, MSE 76.81, Best MAE 18.38, Best MSE 63.89 
Epoch 300: loss 0.00000113, MAE 23.06, MSE 78.06, Best MAE 18.38, Best MSE 63.89 
