Epoch 1: loss 0.00001914, MAE 42.61, MSE 120.59, Best MAE 42.61, Best MSE 120.59 
Epoch 264: loss 0.00000115, MAE 23.76, MSE 87.71, Best MAE 22.05, Best MSE 81.14 
Epoch 265: loss 0.00000111, MAE 23.82, MSE 85.59, Best MAE 22.05, Best MSE 81.14 
Epoch 266: loss 0.00000113, MAE 25.48, MSE 85.90, Best MAE 22.05, Best MSE 81.14 
Epoch 267: loss 0.00000117, MAE 24.77, MSE 89.49, Best MAE 22.05, Best MSE 81.14 
Epoch 268: loss 0.00000118, MAE 22.99, MSE 86.42, Best MAE 22.05, Best MSE 81.14 
Epoch 269: loss 0.00000118, MAE 25.92, MSE 91.03, Best MAE 22.05, Best MSE 81.14 
Epoch 270: loss 0.00000116, MAE 24.08, MSE 87.19, Best MAE 22.05, Best MSE 81.14 
Epoch 271: loss 0.00000119, MAE 24.59, MSE 88.61, Best MAE 22.05, Best MSE 81.14 
Epoch 272: loss 0.00000110, MAE 23.33, MSE 87.17, Best MAE 22.05, Best MSE 81.14 
Epoch 273: loss 0.00000115, MAE 24.81, MSE 89.40, Best MAE 22.05, Best MSE 81.14 
Epoch 274: loss 0.00000117, MAE 25.25, MSE 90.43, Best MAE 22.05, Best MSE 81.14 
Epoch 275: loss 0.00000115, MAE 23.45, MSE 85.24, Best MAE 22.05, Best MSE 81.14 
Epoch 276: loss 0.00000116, MAE 25.51, MSE 88.29, Best MAE 22.05, Best MSE 81.14 
Epoch 277: loss 0.00000115, MAE 24.90, MSE 89.71, Best MAE 22.05, Best MSE 81.14 
Epoch 278: loss 0.00000109, MAE 25.03, MSE 89.89, Best MAE 22.05, Best MSE 81.14 
Epoch 279: loss 0.00000119, MAE 23.91, MSE 88.81, Best MAE 22.05, Best MSE 81.14 
Epoch 280: loss 0.00000120, MAE 26.10, MSE 89.56, Best MAE 22.05, Best MSE 81.14 
Epoch 281: loss 0.00000116, MAE 23.73, MSE 86.58, Best MAE 22.05, Best MSE 81.14 
Epoch 282: loss 0.00000118, MAE 24.35, MSE 87.74, Best MAE 22.05, Best MSE 81.14 
Epoch 283: loss 0.00000118, MAE 23.43, MSE 86.10, Best MAE 22.05, Best MSE 81.14 
Epoch 284: loss 0.00000114, MAE 23.89, MSE 86.55, Best MAE 22.05, Best MSE 81.14 
Epoch 285: loss 0.00000115, MAE 30.23, MSE 93.74, Best MAE 22.05, Best MSE 81.14 
Epoch 286: loss 0.00000120, MAE 23.50, MSE 85.91, Best MAE 22.05, Best MSE 81.14 
Epoch 287: loss 0.00000109, MAE 22.88, MSE 85.58, Best MAE 22.05, Best MSE 81.14 
Epoch 288: loss 0.00000116, MAE 24.93, MSE 89.43, Best MAE 22.05, Best MSE 81.14 
Epoch 289: loss 0.00000116, MAE 24.05, MSE 86.02, Best MAE 22.05, Best MSE 81.14 
Epoch 290: loss 0.00000115, MAE 24.63, MSE 90.04, Best MAE 22.05, Best MSE 81.14 
Epoch 291: loss 0.00000118, MAE 22.75, MSE 84.75, Best MAE 22.05, Best MSE 81.14 
Epoch 292: loss 0.00000114, MAE 26.73, MSE 90.25, Best MAE 22.05, Best MSE 81.14 
Epoch 293: loss 0.00000120, MAE 27.97, MSE 91.57, Best MAE 22.05, Best MSE 81.14 
Epoch 294: loss 0.00000112, MAE 23.31, MSE 86.77, Best MAE 22.05, Best MSE 81.14 
Epoch 295: loss 0.00000119, MAE 25.49, MSE 91.11, Best MAE 22.05, Best MSE 81.14 
Epoch 296: loss 0.00000117, MAE 23.40, MSE 82.64, Best MAE 22.05, Best MSE 81.14 
Epoch 297: loss 0.00000120, MAE 23.31, MSE 87.18, Best MAE 22.05, Best MSE 81.14 
Epoch 298: loss 0.00000116, MAE 28.79, MSE 92.74, Best MAE 22.05, Best MSE 81.14 
Epoch 299: loss 0.00000115, MAE 30.33, MSE 94.26, Best MAE 22.05, Best MSE 81.14 
Epoch 300: loss 0.00000121, MAE 26.39, MSE 89.71, Best MAE 22.05, Best MSE 81.14 
