Epoch 1: loss 0.00000190, MAE 33.97, MSE 92.67, Best MAE 33.97, Best MSE 92.67 
Epoch 264: loss 0.00000115, MAE 24.42, MSE 80.45, Best MAE 18.88, Best MSE 68.45 
Epoch 265: loss 0.00000117, MAE 21.94, MSE 78.72, Best MAE 18.88, Best MSE 68.45 
Epoch 266: loss 0.00000118, MAE 21.09, MSE 75.83, Best MAE 18.88, Best MSE 68.45 
Epoch 267: loss 0.00000116, MAE 22.97, MSE 80.24, Best MAE 18.88, Best MSE 68.45 
Epoch 268: loss 0.00000115, MAE 21.87, MSE 77.91, Best MAE 18.88, Best MSE 68.45 
Epoch 269: loss 0.00000114, MAE 20.14, MSE 74.23, Best MAE 18.88, Best MSE 68.45 
Epoch 270: loss 0.00000129, MAE 21.39, MSE 76.29, Best MAE 18.88, Best MSE 68.45 
Epoch 271: loss 0.00000118, MAE 20.62, MSE 76.68, Best MAE 18.88, Best MSE 68.45 
Epoch 272: loss 0.00000116, MAE 22.42, MSE 78.05, Best MAE 18.88, Best MSE 68.45 
Epoch 273: loss 0.00000114, MAE 20.91, MSE 77.27, Best MAE 18.88, Best MSE 68.45 
Epoch 274: loss 0.00000117, MAE 21.09, MSE 77.09, Best MAE 18.88, Best MSE 68.45 
Epoch 275: loss 0.00000115, MAE 21.88, MSE 80.38, Best MAE 18.88, Best MSE 68.45 
Epoch 276: loss 0.00000114, MAE 23.04, MSE 79.43, Best MAE 18.88, Best MSE 68.45 
Epoch 277: loss 0.00000115, MAE 22.37, MSE 80.29, Best MAE 18.88, Best MSE 68.45 
Epoch 278: loss 0.00000115, MAE 23.89, MSE 84.25, Best MAE 18.88, Best MSE 68.45 
Epoch 279: loss 0.00000116, MAE 21.19, MSE 75.56, Best MAE 18.88, Best MSE 68.45 
Epoch 280: loss 0.00000114, MAE 22.19, MSE 79.03, Best MAE 18.88, Best MSE 68.45 
Epoch 281: loss 0.00000116, MAE 22.46, MSE 79.10, Best MAE 18.88, Best MSE 68.45 
Epoch 282: loss 0.00000117, MAE 21.27, MSE 78.46, Best MAE 18.88, Best MSE 68.45 
Epoch 283: loss 0.00000117, MAE 23.09, MSE 80.32, Best MAE 18.88, Best MSE 68.45 
Epoch 284: loss 0.00000114, MAE 20.76, MSE 76.76, Best MAE 18.88, Best MSE 68.45 
Epoch 285: loss 0.00000115, MAE 23.06, MSE 80.93, Best MAE 18.88, Best MSE 68.45 
Epoch 286: loss 0.00000114, MAE 22.14, MSE 78.52, Best MAE 18.88, Best MSE 68.45 
Epoch 287: loss 0.00000114, MAE 20.71, MSE 76.53, Best MAE 18.88, Best MSE 68.45 
Epoch 288: loss 0.00000112, MAE 23.02, MSE 82.02, Best MAE 18.88, Best MSE 68.45 
Epoch 289: loss 0.00000115, MAE 23.04, MSE 80.04, Best MAE 18.88, Best MSE 68.45 
Epoch 290: loss 0.00000116, MAE 22.79, MSE 80.03, Best MAE 18.88, Best MSE 68.45 
Epoch 291: loss 0.00000112, MAE 22.82, MSE 80.59, Best MAE 18.88, Best MSE 68.45 
Epoch 292: loss 0.00000117, MAE 22.71, MSE 79.26, Best MAE 18.88, Best MSE 68.45 
Epoch 293: loss 0.00000114, MAE 22.85, MSE 78.42, Best MAE 18.88, Best MSE 68.45 
Epoch 294: loss 0.00000112, MAE 22.33, MSE 79.54, Best MAE 18.88, Best MSE 68.45 
Epoch 295: loss 0.00000113, MAE 20.95, MSE 74.09, Best MAE 18.88, Best MSE 68.45 
Epoch 296: loss 0.00000115, MAE 22.73, MSE 81.93, Best MAE 18.88, Best MSE 68.45 
Epoch 297: loss 0.00000110, MAE 34.86, MSE 94.23, Best MAE 18.88, Best MSE 68.45 
Epoch 298: loss 0.00000113, MAE 23.60, MSE 81.00, Best MAE 18.88, Best MSE 68.45 
Epoch 299: loss 0.00000114, MAE 25.53, MSE 82.14, Best MAE 18.88, Best MSE 68.45 
Epoch 300: loss 0.00000111, MAE 24.21, MSE 81.12, Best MAE 18.88, Best MSE 68.45 
