Epoch 1: loss 0.00000915, MAE 44.02, MSE 109.80, Best MAE 44.02, Best MSE 109.80 
Epoch 264: loss 0.00000109, MAE 17.25, MSE 63.57, Best MAE 16.52, Best MSE 56.63 
Epoch 265: loss 0.00000108, MAE 19.18, MSE 69.37, Best MAE 16.52, Best MSE 56.63 
Epoch 266: loss 0.00000108, MAE 18.74, MSE 67.12, Best MAE 16.52, Best MSE 56.63 
Epoch 267: loss 0.00000104, MAE 18.13, MSE 66.57, Best MAE 16.52, Best MSE 56.63 
Epoch 268: loss 0.00000104, MAE 18.16, MSE 66.90, Best MAE 16.52, Best MSE 56.63 
Epoch 269: loss 0.00000111, MAE 18.49, MSE 68.23, Best MAE 16.52, Best MSE 56.63 
Epoch 270: loss 0.00000108, MAE 18.46, MSE 68.93, Best MAE 16.52, Best MSE 56.63 
Epoch 271: loss 0.00000107, MAE 18.35, MSE 67.91, Best MAE 16.52, Best MSE 56.63 
Epoch 272: loss 0.00000106, MAE 17.13, MSE 63.99, Best MAE 16.52, Best MSE 56.63 
Epoch 273: loss 0.00000104, MAE 19.64, MSE 68.20, Best MAE 16.52, Best MSE 56.63 
Epoch 274: loss 0.00000107, MAE 19.22, MSE 66.67, Best MAE 16.52, Best MSE 56.63 
Epoch 275: loss 0.00000103, MAE 17.69, MSE 65.52, Best MAE 16.52, Best MSE 56.63 
Epoch 276: loss 0.00000107, MAE 18.15, MSE 69.47, Best MAE 16.52, Best MSE 56.63 
Epoch 277: loss 0.00000107, MAE 19.71, MSE 66.25, Best MAE 16.52, Best MSE 56.63 
Epoch 278: loss 0.00000107, MAE 19.42, MSE 70.76, Best MAE 16.52, Best MSE 56.63 
Epoch 279: loss 0.00000105, MAE 18.67, MSE 70.48, Best MAE 16.52, Best MSE 56.63 
Epoch 280: loss 0.00000101, MAE 17.98, MSE 66.67, Best MAE 16.52, Best MSE 56.63 
Epoch 281: loss 0.00000104, MAE 18.72, MSE 63.44, Best MAE 16.52, Best MSE 56.63 
Epoch 282: loss 0.00000106, MAE 21.39, MSE 78.14, Best MAE 16.52, Best MSE 56.63 
Epoch 283: loss 0.00000106, MAE 18.47, MSE 66.44, Best MAE 16.52, Best MSE 56.63 
Epoch 284: loss 0.00000103, MAE 20.51, MSE 61.92, Best MAE 16.52, Best MSE 56.63 
Epoch 285: loss 0.00000107, MAE 20.41, MSE 71.48, Best MAE 16.52, Best MSE 56.63 
Epoch 286: loss 0.00000105, MAE 17.15, MSE 64.17, Best MAE 16.52, Best MSE 56.63 
Epoch 287: loss 0.00000106, MAE 17.68, MSE 66.47, Best MAE 16.52, Best MSE 56.63 
Epoch 288: loss 0.00000105, MAE 17.75, MSE 65.87, Best MAE 16.52, Best MSE 56.63 
Epoch 289: loss 0.00000106, MAE 20.45, MSE 70.43, Best MAE 16.52, Best MSE 56.63 
Epoch 290: loss 0.00000109, MAE 19.64, MSE 73.11, Best MAE 16.52, Best MSE 56.63 
Epoch 291: loss 0.00000108, MAE 18.27, MSE 67.15, Best MAE 16.52, Best MSE 56.63 
Epoch 292: loss 0.00000103, MAE 18.64, MSE 67.11, Best MAE 16.52, Best MSE 56.63 
Epoch 293: loss 0.00000107, MAE 17.61, MSE 65.33, Best MAE 16.52, Best MSE 56.63 
Epoch 294: loss 0.00000103, MAE 18.78, MSE 69.06, Best MAE 16.52, Best MSE 56.63 
Epoch 295: loss 0.00000105, MAE 19.25, MSE 64.38, Best MAE 16.52, Best MSE 56.63 
Epoch 296: loss 0.00000105, MAE 20.07, MSE 71.82, Best MAE 16.52, Best MSE 56.63 
Epoch 297: loss 0.00000103, MAE 24.11, MSE 85.93, Best MAE 16.52, Best MSE 56.63 
Epoch 298: loss 0.00000105, MAE 18.07, MSE 69.33, Best MAE 16.52, Best MSE 56.63 
Epoch 299: loss 0.00000106, MAE 19.00, MSE 68.91, Best MAE 16.52, Best MSE 56.63 
Epoch 300: loss 0.00000104, MAE 18.61, MSE 69.62, Best MAE 16.52, Best MSE 56.63 
