Epoch 1: loss 0.00000189, MAE 29.15, MSE 86.02, Best MAE 29.15, Best MSE 86.02 
Epoch 264: loss 0.00000116, MAE 22.64, MSE 79.77, Best MAE 18.72, Best MSE 59.86 
Epoch 265: loss 0.00000116, MAE 24.13, MSE 82.78, Best MAE 18.72, Best MSE 59.86 
Epoch 266: loss 0.00000116, MAE 21.98, MSE 79.71, Best MAE 18.72, Best MSE 59.86 
Epoch 267: loss 0.00000111, MAE 23.65, MSE 83.60, Best MAE 18.72, Best MSE 59.86 
Epoch 268: loss 0.00000113, MAE 28.80, MSE 94.50, Best MAE 18.72, Best MSE 59.86 
Epoch 269: loss 0.00000114, MAE 22.78, MSE 82.80, Best MAE 18.72, Best MSE 59.86 
Epoch 270: loss 0.00000114, MAE 22.20, MSE 83.35, Best MAE 18.72, Best MSE 59.86 
Epoch 271: loss 0.00000114, MAE 22.33, MSE 81.81, Best MAE 18.72, Best MSE 59.86 
Epoch 272: loss 0.00000114, MAE 22.84, MSE 81.48, Best MAE 18.72, Best MSE 59.86 
Epoch 273: loss 0.00000114, MAE 22.80, MSE 84.17, Best MAE 18.72, Best MSE 59.86 
Epoch 274: loss 0.00000110, MAE 20.92, MSE 77.54, Best MAE 18.72, Best MSE 59.86 
Epoch 275: loss 0.00000113, MAE 22.29, MSE 82.33, Best MAE 18.72, Best MSE 59.86 
Epoch 276: loss 0.00000113, MAE 21.85, MSE 80.17, Best MAE 18.72, Best MSE 59.86 
Epoch 277: loss 0.00000113, MAE 20.37, MSE 73.37, Best MAE 18.72, Best MSE 59.86 
Epoch 278: loss 0.00000112, MAE 21.55, MSE 79.94, Best MAE 18.72, Best MSE 59.86 
Epoch 279: loss 0.00000112, MAE 22.99, MSE 82.03, Best MAE 18.72, Best MSE 59.86 
Epoch 280: loss 0.00000114, MAE 22.82, MSE 79.52, Best MAE 18.72, Best MSE 59.86 
Epoch 281: loss 0.00000112, MAE 22.86, MSE 81.11, Best MAE 18.72, Best MSE 59.86 
Epoch 282: loss 0.00000111, MAE 22.95, MSE 81.85, Best MAE 18.72, Best MSE 59.86 
Epoch 283: loss 0.00000114, MAE 23.22, MSE 83.81, Best MAE 18.72, Best MSE 59.86 
Epoch 284: loss 0.00000115, MAE 21.89, MSE 78.86, Best MAE 18.72, Best MSE 59.86 
Epoch 285: loss 0.00000110, MAE 26.90, MSE 88.07, Best MAE 18.72, Best MSE 59.86 
Epoch 286: loss 0.00000111, MAE 23.15, MSE 85.04, Best MAE 18.72, Best MSE 59.86 
Epoch 287: loss 0.00000113, MAE 22.34, MSE 80.89, Best MAE 18.72, Best MSE 59.86 
Epoch 288: loss 0.00000113, MAE 21.27, MSE 77.13, Best MAE 18.72, Best MSE 59.86 
Epoch 289: loss 0.00000113, MAE 21.62, MSE 76.74, Best MAE 18.72, Best MSE 59.86 
Epoch 290: loss 0.00000114, MAE 22.66, MSE 82.42, Best MAE 18.72, Best MSE 59.86 
Epoch 291: loss 0.00000110, MAE 21.16, MSE 78.54, Best MAE 18.72, Best MSE 59.86 
Epoch 292: loss 0.00000108, MAE 23.44, MSE 80.90, Best MAE 18.72, Best MSE 59.86 
Epoch 293: loss 0.00000111, MAE 22.26, MSE 81.20, Best MAE 18.72, Best MSE 59.86 
Epoch 294: loss 0.00000113, MAE 23.58, MSE 80.42, Best MAE 18.72, Best MSE 59.86 
Epoch 295: loss 0.00000111, MAE 21.25, MSE 76.37, Best MAE 18.72, Best MSE 59.86 
Epoch 296: loss 0.00000111, MAE 22.29, MSE 82.93, Best MAE 18.72, Best MSE 59.86 
Epoch 297: loss 0.00000111, MAE 21.98, MSE 78.42, Best MAE 18.72, Best MSE 59.86 
Epoch 298: loss 0.00000113, MAE 21.97, MSE 79.96, Best MAE 18.72, Best MSE 59.86 
Epoch 299: loss 0.00000112, MAE 22.40, MSE 81.36, Best MAE 18.72, Best MSE 59.86 
Epoch 300: loss 0.00000112, MAE 23.31, MSE 81.14, Best MAE 18.72, Best MSE 59.86 
