Epoch 1: loss 0.00000897, MAE 39.10, MSE 113.10, Best MAE 39.10, Best MSE 113.10 
Epoch 264: loss 0.00000112, MAE 21.66, MSE 74.79, Best MAE 17.15, Best MSE 58.18 
Epoch 265: loss 0.00000112, MAE 23.24, MSE 84.19, Best MAE 17.15, Best MSE 58.18 
Epoch 266: loss 0.00000111, MAE 21.77, MSE 74.51, Best MAE 17.15, Best MSE 58.18 
Epoch 267: loss 0.00000113, MAE 19.34, MSE 71.47, Best MAE 17.15, Best MSE 58.18 
Epoch 268: loss 0.00000111, MAE 21.55, MSE 78.86, Best MAE 17.15, Best MSE 58.18 
Epoch 269: loss 0.00000109, MAE 19.13, MSE 72.13, Best MAE 17.15, Best MSE 58.18 
Epoch 270: loss 0.00000112, MAE 19.84, MSE 74.28, Best MAE 17.15, Best MSE 58.18 
Epoch 271: loss 0.00000108, MAE 19.95, MSE 72.80, Best MAE 17.15, Best MSE 58.18 
Epoch 272: loss 0.00000111, MAE 18.28, MSE 69.04, Best MAE 17.15, Best MSE 58.18 
Epoch 273: loss 0.00000108, MAE 20.54, MSE 73.76, Best MAE 17.15, Best MSE 58.18 
Epoch 274: loss 0.00000111, MAE 21.36, MSE 74.99, Best MAE 17.15, Best MSE 58.18 
Epoch 275: loss 0.00000109, MAE 19.02, MSE 71.93, Best MAE 17.15, Best MSE 58.18 
Epoch 276: loss 0.00000112, MAE 18.20, MSE 67.01, Best MAE 17.15, Best MSE 58.18 
Epoch 277: loss 0.00000109, MAE 20.72, MSE 76.14, Best MAE 17.15, Best MSE 58.18 
Epoch 278: loss 0.00000112, MAE 19.72, MSE 72.67, Best MAE 17.15, Best MSE 58.18 
Epoch 279: loss 0.00000112, MAE 23.49, MSE 76.57, Best MAE 17.15, Best MSE 58.18 
Epoch 280: loss 0.00000110, MAE 21.41, MSE 77.83, Best MAE 17.15, Best MSE 58.18 
Epoch 281: loss 0.00000105, MAE 20.52, MSE 73.94, Best MAE 17.15, Best MSE 58.18 
Epoch 282: loss 0.00000112, MAE 19.49, MSE 73.39, Best MAE 17.15, Best MSE 58.18 
Epoch 283: loss 0.00000109, MAE 22.03, MSE 76.52, Best MAE 17.15, Best MSE 58.18 
Epoch 284: loss 0.00000108, MAE 21.39, MSE 74.83, Best MAE 17.15, Best MSE 58.18 
Epoch 285: loss 0.00000112, MAE 21.26, MSE 76.82, Best MAE 17.15, Best MSE 58.18 
Epoch 286: loss 0.00000111, MAE 19.68, MSE 73.59, Best MAE 17.15, Best MSE 58.18 
Epoch 287: loss 0.00000108, MAE 21.11, MSE 75.76, Best MAE 17.15, Best MSE 58.18 
Epoch 288: loss 0.00000111, MAE 20.03, MSE 73.59, Best MAE 17.15, Best MSE 58.18 
Epoch 289: loss 0.00000106, MAE 19.87, MSE 73.99, Best MAE 17.15, Best MSE 58.18 
Epoch 290: loss 0.00000108, MAE 22.17, MSE 75.88, Best MAE 17.15, Best MSE 58.18 
Epoch 291: loss 0.00000109, MAE 20.74, MSE 76.78, Best MAE 17.15, Best MSE 58.18 
Epoch 292: loss 0.00000108, MAE 21.44, MSE 77.86, Best MAE 17.15, Best MSE 58.18 
Epoch 293: loss 0.00000110, MAE 21.53, MSE 77.99, Best MAE 17.15, Best MSE 58.18 
Epoch 294: loss 0.00000110, MAE 22.80, MSE 76.46, Best MAE 17.15, Best MSE 58.18 
Epoch 295: loss 0.00000108, MAE 19.75, MSE 73.93, Best MAE 17.15, Best MSE 58.18 
Epoch 296: loss 0.00000109, MAE 20.24, MSE 76.05, Best MAE 17.15, Best MSE 58.18 
Epoch 297: loss 0.00000107, MAE 19.83, MSE 72.93, Best MAE 17.15, Best MSE 58.18 
Epoch 298: loss 0.00000108, MAE 22.31, MSE 77.32, Best MAE 17.15, Best MSE 58.18 
Epoch 299: loss 0.00000107, MAE 20.65, MSE 76.43, Best MAE 17.15, Best MSE 58.18 
Epoch 300: loss 0.00000109, MAE 21.09, MSE 77.61, Best MAE 17.15, Best MSE 58.18 
