Epoch 1: loss 0.00000190, MAE 38.74, MSE 95.32, Best MAE 38.74, Best MSE 95.32 
Epoch 264: loss 0.00000116, MAE 18.61, MSE 60.70, Best MAE 17.30, Best MSE 54.78 
Epoch 265: loss 0.00000116, MAE 19.35, MSE 64.96, Best MAE 17.30, Best MSE 54.78 
Epoch 266: loss 0.00000121, MAE 18.43, MSE 63.69, Best MAE 17.30, Best MSE 54.78 
Epoch 267: loss 0.00000114, MAE 18.55, MSE 63.64, Best MAE 17.30, Best MSE 54.78 
Epoch 268: loss 0.00000113, MAE 18.42, MSE 61.19, Best MAE 17.30, Best MSE 54.78 
Epoch 269: loss 0.00000115, MAE 18.27, MSE 62.62, Best MAE 17.30, Best MSE 54.78 
Epoch 270: loss 0.00000116, MAE 17.99, MSE 62.62, Best MAE 17.30, Best MSE 54.78 
Epoch 271: loss 0.00000118, MAE 18.33, MSE 63.49, Best MAE 17.30, Best MSE 54.78 
Epoch 272: loss 0.00000117, MAE 18.78, MSE 64.99, Best MAE 17.30, Best MSE 54.78 
Epoch 273: loss 0.00000115, MAE 19.04, MSE 62.53, Best MAE 17.30, Best MSE 54.78 
Epoch 274: loss 0.00000118, MAE 19.88, MSE 64.18, Best MAE 17.30, Best MSE 54.78 
Epoch 275: loss 0.00000115, MAE 18.70, MSE 61.82, Best MAE 17.30, Best MSE 54.78 
Epoch 276: loss 0.00000116, MAE 19.55, MSE 63.99, Best MAE 17.30, Best MSE 54.78 
Epoch 277: loss 0.00000114, MAE 19.66, MSE 64.41, Best MAE 17.30, Best MSE 54.78 
Epoch 278: loss 0.00000115, MAE 19.02, MSE 64.00, Best MAE 17.30, Best MSE 54.78 
Epoch 279: loss 0.00000115, MAE 18.87, MSE 66.95, Best MAE 17.30, Best MSE 54.78 
Epoch 280: loss 0.00000114, MAE 21.30, MSE 67.08, Best MAE 17.30, Best MSE 54.78 
Epoch 281: loss 0.00000114, MAE 18.77, MSE 63.51, Best MAE 17.30, Best MSE 54.78 
Epoch 282: loss 0.00000113, MAE 20.58, MSE 70.02, Best MAE 17.30, Best MSE 54.78 
Epoch 283: loss 0.00000116, MAE 19.66, MSE 61.78, Best MAE 17.30, Best MSE 54.78 
Epoch 284: loss 0.00000113, MAE 19.80, MSE 67.37, Best MAE 17.30, Best MSE 54.78 
Epoch 285: loss 0.00000115, MAE 20.64, MSE 67.17, Best MAE 17.30, Best MSE 54.78 
Epoch 286: loss 0.00000113, MAE 18.33, MSE 61.66, Best MAE 17.30, Best MSE 54.78 
Epoch 287: loss 0.00000116, MAE 18.77, MSE 68.10, Best MAE 17.30, Best MSE 54.78 
Epoch 288: loss 0.00000116, MAE 18.85, MSE 67.77, Best MAE 17.30, Best MSE 54.78 
Epoch 289: loss 0.00000116, MAE 19.82, MSE 65.04, Best MAE 17.30, Best MSE 54.78 
Epoch 290: loss 0.00000116, MAE 19.93, MSE 67.72, Best MAE 17.30, Best MSE 54.78 
Epoch 291: loss 0.00000116, MAE 18.83, MSE 66.14, Best MAE 17.30, Best MSE 54.78 
Epoch 292: loss 0.00000111, MAE 18.80, MSE 65.01, Best MAE 17.30, Best MSE 54.78 
Epoch 293: loss 0.00000113, MAE 19.03, MSE 65.48, Best MAE 17.30, Best MSE 54.78 
Epoch 294: loss 0.00000111, MAE 19.33, MSE 65.06, Best MAE 17.30, Best MSE 54.78 
Epoch 295: loss 0.00000113, MAE 18.15, MSE 63.00, Best MAE 17.30, Best MSE 54.78 
Epoch 296: loss 0.00000112, MAE 19.58, MSE 66.33, Best MAE 17.30, Best MSE 54.78 
Epoch 297: loss 0.00000111, MAE 19.14, MSE 67.62, Best MAE 17.30, Best MSE 54.78 
Epoch 298: loss 0.00000113, MAE 19.97, MSE 64.99, Best MAE 17.30, Best MSE 54.78 
Epoch 299: loss 0.00000115, MAE 17.79, MSE 60.13, Best MAE 17.30, Best MSE 54.78 
Epoch 300: loss 0.00000114, MAE 20.40, MSE 66.03, Best MAE 17.30, Best MSE 54.78 
