Epoch 1: loss 0.00000191, MAE 31.30, MSE 92.04, Best MAE 31.30, Best MSE 92.04 
Epoch 264: loss 0.00000119, MAE 23.14, MSE 88.41, Best MAE 19.32, Best MSE 53.65 
Epoch 265: loss 0.00000117, MAE 21.63, MSE 81.30, Best MAE 19.32, Best MSE 53.65 
Epoch 266: loss 0.00000117, MAE 23.29, MSE 84.29, Best MAE 19.32, Best MSE 53.65 
Epoch 267: loss 0.00000118, MAE 23.46, MSE 86.00, Best MAE 19.32, Best MSE 53.65 
Epoch 268: loss 0.00000117, MAE 22.91, MSE 85.99, Best MAE 19.32, Best MSE 53.65 
Epoch 269: loss 0.00000113, MAE 23.08, MSE 84.18, Best MAE 19.32, Best MSE 53.65 
Epoch 270: loss 0.00000119, MAE 25.47, MSE 86.60, Best MAE 19.32, Best MSE 53.65 
Epoch 271: loss 0.00000116, MAE 26.00, MSE 89.23, Best MAE 19.32, Best MSE 53.65 
Epoch 272: loss 0.00000116, MAE 28.21, MSE 90.86, Best MAE 19.32, Best MSE 53.65 
Epoch 273: loss 0.00000116, MAE 21.85, MSE 84.08, Best MAE 19.32, Best MSE 53.65 
Epoch 274: loss 0.00000115, MAE 24.68, MSE 88.07, Best MAE 19.32, Best MSE 53.65 
Epoch 275: loss 0.00000116, MAE 25.53, MSE 89.25, Best MAE 19.32, Best MSE 53.65 
Epoch 276: loss 0.00000116, MAE 24.71, MSE 85.94, Best MAE 19.32, Best MSE 53.65 
Epoch 277: loss 0.00000113, MAE 23.76, MSE 88.78, Best MAE 19.32, Best MSE 53.65 
Epoch 278: loss 0.00000115, MAE 23.49, MSE 84.09, Best MAE 19.32, Best MSE 53.65 
Epoch 279: loss 0.00000116, MAE 24.48, MSE 85.49, Best MAE 19.32, Best MSE 53.65 
Epoch 280: loss 0.00000114, MAE 25.12, MSE 87.83, Best MAE 19.32, Best MSE 53.65 
Epoch 281: loss 0.00000112, MAE 23.51, MSE 86.84, Best MAE 19.32, Best MSE 53.65 
Epoch 282: loss 0.00000114, MAE 23.08, MSE 83.86, Best MAE 19.32, Best MSE 53.65 
Epoch 283: loss 0.00000116, MAE 22.51, MSE 83.16, Best MAE 19.32, Best MSE 53.65 
Epoch 284: loss 0.00000118, MAE 22.57, MSE 82.85, Best MAE 19.32, Best MSE 53.65 
Epoch 285: loss 0.00000114, MAE 22.51, MSE 85.59, Best MAE 19.32, Best MSE 53.65 
Epoch 286: loss 0.00000116, MAE 24.59, MSE 86.90, Best MAE 19.32, Best MSE 53.65 
Epoch 287: loss 0.00000112, MAE 23.27, MSE 88.66, Best MAE 19.32, Best MSE 53.65 
Epoch 288: loss 0.00000114, MAE 22.83, MSE 85.25, Best MAE 19.32, Best MSE 53.65 
Epoch 289: loss 0.00000115, MAE 23.02, MSE 86.42, Best MAE 19.32, Best MSE 53.65 
Epoch 290: loss 0.00000115, MAE 24.43, MSE 85.84, Best MAE 19.32, Best MSE 53.65 
Epoch 291: loss 0.00000114, MAE 22.61, MSE 85.59, Best MAE 19.32, Best MSE 53.65 
Epoch 292: loss 0.00000115, MAE 24.42, MSE 85.43, Best MAE 19.32, Best MSE 53.65 
Epoch 293: loss 0.00000113, MAE 24.37, MSE 86.90, Best MAE 19.32, Best MSE 53.65 
Epoch 294: loss 0.00000112, MAE 24.76, MSE 89.56, Best MAE 19.32, Best MSE 53.65 
Epoch 295: loss 0.00000115, MAE 23.92, MSE 85.29, Best MAE 19.32, Best MSE 53.65 
Epoch 296: loss 0.00000110, MAE 23.80, MSE 88.76, Best MAE 19.32, Best MSE 53.65 
Epoch 297: loss 0.00000114, MAE 23.79, MSE 85.44, Best MAE 19.32, Best MSE 53.65 
Epoch 298: loss 0.00000120, MAE 23.79, MSE 86.05, Best MAE 19.32, Best MSE 53.65 
Epoch 299: loss 0.00000116, MAE 26.08, MSE 82.82, Best MAE 19.32, Best MSE 53.65 
Epoch 300: loss 0.00000112, MAE 22.05, MSE 85.78, Best MAE 19.32, Best MSE 53.65 
