Epoch 1: loss 0.00000188, MAE 33.13, MSE 87.03, Best MAE 33.13, Best MSE 87.03 
Epoch 264: loss 0.00000123, MAE 21.15, MSE 74.11, Best MAE 18.32, Best MSE 59.86 
Epoch 265: loss 0.00000119, MAE 20.61, MSE 75.52, Best MAE 18.32, Best MSE 59.86 
Epoch 266: loss 0.00000123, MAE 19.87, MSE 72.67, Best MAE 18.32, Best MSE 59.86 
Epoch 267: loss 0.00000120, MAE 20.38, MSE 74.96, Best MAE 18.32, Best MSE 59.86 
Epoch 268: loss 0.00000121, MAE 22.68, MSE 77.85, Best MAE 18.32, Best MSE 59.86 
Epoch 269: loss 0.00000121, MAE 21.80, MSE 76.11, Best MAE 18.32, Best MSE 59.86 
Epoch 270: loss 0.00000120, MAE 21.96, MSE 76.19, Best MAE 18.32, Best MSE 59.86 
Epoch 271: loss 0.00000121, MAE 21.77, MSE 76.76, Best MAE 18.32, Best MSE 59.86 
Epoch 272: loss 0.00000119, MAE 21.31, MSE 75.13, Best MAE 18.32, Best MSE 59.86 
Epoch 273: loss 0.00000121, MAE 19.84, MSE 71.44, Best MAE 18.32, Best MSE 59.86 
Epoch 274: loss 0.00000120, MAE 22.60, MSE 76.82, Best MAE 18.32, Best MSE 59.86 
Epoch 275: loss 0.00000120, MAE 20.61, MSE 74.22, Best MAE 18.32, Best MSE 59.86 
Epoch 276: loss 0.00000120, MAE 21.63, MSE 75.36, Best MAE 18.32, Best MSE 59.86 
Epoch 277: loss 0.00000116, MAE 20.74, MSE 76.14, Best MAE 18.32, Best MSE 59.86 
Epoch 278: loss 0.00000121, MAE 20.20, MSE 73.70, Best MAE 18.32, Best MSE 59.86 
Epoch 279: loss 0.00000118, MAE 23.37, MSE 86.16, Best MAE 18.32, Best MSE 59.86 
Epoch 280: loss 0.00000118, MAE 22.67, MSE 75.13, Best MAE 18.32, Best MSE 59.86 
Epoch 281: loss 0.00000119, MAE 20.09, MSE 70.94, Best MAE 18.32, Best MSE 59.86 
Epoch 282: loss 0.00000119, MAE 22.22, MSE 78.77, Best MAE 18.32, Best MSE 59.86 
Epoch 283: loss 0.00000118, MAE 21.45, MSE 75.71, Best MAE 18.32, Best MSE 59.86 
Epoch 284: loss 0.00000119, MAE 22.51, MSE 77.28, Best MAE 18.32, Best MSE 59.86 
Epoch 285: loss 0.00000120, MAE 23.35, MSE 76.58, Best MAE 18.32, Best MSE 59.86 
Epoch 286: loss 0.00000116, MAE 27.32, MSE 80.95, Best MAE 18.32, Best MSE 59.86 
Epoch 287: loss 0.00000117, MAE 21.50, MSE 77.00, Best MAE 18.32, Best MSE 59.86 
Epoch 288: loss 0.00000120, MAE 21.44, MSE 75.73, Best MAE 18.32, Best MSE 59.86 
Epoch 289: loss 0.00000117, MAE 20.74, MSE 73.38, Best MAE 18.32, Best MSE 59.86 
Epoch 290: loss 0.00000118, MAE 22.48, MSE 77.93, Best MAE 18.32, Best MSE 59.86 
Epoch 291: loss 0.00000119, MAE 20.57, MSE 74.79, Best MAE 18.32, Best MSE 59.86 
Epoch 292: loss 0.00000118, MAE 21.35, MSE 76.67, Best MAE 18.32, Best MSE 59.86 
Epoch 293: loss 0.00000121, MAE 23.85, MSE 75.95, Best MAE 18.32, Best MSE 59.86 
Epoch 294: loss 0.00000117, MAE 22.80, MSE 80.68, Best MAE 18.32, Best MSE 59.86 
Epoch 295: loss 0.00000119, MAE 19.69, MSE 71.94, Best MAE 18.32, Best MSE 59.86 
Epoch 296: loss 0.00000117, MAE 21.88, MSE 77.11, Best MAE 18.32, Best MSE 59.86 
Epoch 297: loss 0.00000120, MAE 21.09, MSE 76.18, Best MAE 18.32, Best MSE 59.86 
Epoch 298: loss 0.00000118, MAE 22.25, MSE 76.71, Best MAE 18.32, Best MSE 59.86 
Epoch 299: loss 0.00000118, MAE 23.52, MSE 80.70, Best MAE 18.32, Best MSE 59.86 
Epoch 300: loss 0.00000121, MAE 28.71, MSE 86.99, Best MAE 18.32, Best MSE 59.86 
